1.0,2.0,1315.0,1342.0,39.0,3950.0,48889.0,27.0673885345459,74.757703731986,3.4738408999235295,17.009289275169742,28.214138004269856,35.61000030439258,2.9621180440991424,8807.394433417541,755.571715996434
2.0,2.0,1121.0,1362.0,31.0,11741.0,70953.0,14.819522857666016,44.39974594347586,1.980040671906996,53.19189576597318,51.49743827436406,85.07678071730923,23.683528302254025,26179.143808292494,1308.0648680096365
3.0,2.0,1164.0,1430.0,26.0,11992.0,62642.0,13.092254638671875,39.591597126789075,1.7847401644196517,26.89828373387264,59.61826699276368,65.09497426673956,33.085583238476595,26738.80355583371,1660.4659055099498
4.0,2.0,1285.0,1481.0,20.0,4186.0,20053.0,12.364356994628906,43.596769214193955,1.8524778713744692,18.985466590652813,40.03008063904212,44.81252038655735,18.26199008165891,9333.608379312867,976.568976801715
5.0,2.0,688.0,1616.0,21.0,4048.0,18450.0,11.565056800842285,28.42222552013253,1.163061019779228,19.370670190292042,39.558552253267536,44.99746196938464,11.655772175532178,9025.907004170685,907.8806389838572
6.0,2.0,1276.0,1228.0,54.0,7784.0,39591.0,10.873424530029297,42.19241875644833,2.0570820105001215,35.43048566035115,84.15942164731766,88.76370563365971,51.36948838165334,17356.141334106873,1445.4415436453519
7.0,2.0,1348.0,1355.0,62.0,1623.0,10958.0,10.869571685791016,31.72480040512149,1.3233795109142266,19.018479073559313,26.90116845060349,36.767911709385416,7.963138160740821,3618.8357380852326,394.21133008509594
8.0,2.0,1337.0,1464.0,27.0,4462.0,17215.0,10.499260902404785,23.59386654362672,0.9912395476017787,32.267004525546106,51.42134915864925,66.2135021696298,23.23009309048896,9949.011129597233,719.7343223523342
9.0,2.0,1385.0,1394.0,29.0,1086.0,3281.0,10.078452110290527,13.617918649003942,0.5793948368713197,15.88590307377506,22.428266081655913,30.68310489278716,8.886589478068144,2421.476039162392,340.45523961894656
10.0,2.0,1215.0,1328.0,37.0,770.0,2818.0,9.453107833862305,15.236530123366274,0.6401989689395958,17.122694405046936,10.083054078718778,21.35883701486338,4.4344460837078525,1716.884484488989,238.91595762733084
11.0,2.0,1099.0,953.0,34.0,623.0,1157.0,9.288862228393555,6.798927088894166,0.2663042214885755,16.618748101070302,10.025215421326013,20.981740427245764,2.073282015663517,1389.115628359273,194.11921557220634
12.0,2.0,759.0,1669.0,9.0,1355.0,4704.0,8.617630004882812,15.812800489270435,0.7699062235718419,19.969672621459438,14.885297280855562,28.02591041943822,8.38075624970789,3021.2707486786753,364.3468353816796
13.0,2.0,1455.0,619.0,30.0,511.0,1379.0,8.4639310836792,10.422711870419594,0.4679818045067005,10.147260650563787,13.746689357610997,19.198573823260606,3.8841024944300067,1139.3869760699654,194.11921557220634
14.0,2.0,812.0,1686.0,25.0,505.0,3096.0,8.362638473510742,28.771496788982564,1.212439968355764,11.373461183715607,10.456026257875124,17.726588291545838,1.4006150937380313,1126.0086554116097,179.1869682204982
15.0,2.0,1164.0,824.0,40.0,714.0,1761.0,7.73231840133667,17.886312472439666,0.9309519011805104,7.038334276572774,9.915678283660894,13.57974638145889,2.700683565253181,1592.0201583443352,235.92950815698924
16.0,2.0,1175.0,947.0,57.0,263.0,819.0,7.693240642547607,13.898451966831825,0.6469609119802148,6.74290487948954,7.916080193559307,11.876107219821362,0.8812196982046752,586.4163888579275,116.47152934332381
17.0,2.0,1070.0,1274.0,30.0,672.0,1991.0,7.388805389404297,15.903566462058267,0.7821221863989217,6.956107296569039,12.772237514743017,15.3218825829546,5.5332325695990745,1498.371913735845,215.02436186459778
18.0,2.0,1243.0,1253.0,71.0,451.0,1277.0,7.285739898681641,13.809018428981792,0.6173914102629956,17.780774296610353,10.816083234058661,22.542695542911236,6.726515151528116,1005.6037694864078,155.29537245776507
19.0,2.0,1174.0,847.0,40.0,381.0,806.0,7.230035305023193,6.902746726547228,0.28460296374956306,16.502389968841715,8.207639663898128,18.918123849212815,1.7775014824535371,849.5233618055906,167.24117033913163
20.0,2.0,650.0,1699.0,9.0,815.0,3446.0,7.202636241912842,19.22278295032563,0.9078667252137063,13.068185762874883,19.576430821827426,25.999794017993697,6.188731614254209,1817.2218894266573,253.84820497903905
21.0,2.0,1239.0,1212.0,55.0,235.0,516.0,7.0257487297058105,7.120543691814362,0.3378264893198391,8.028150761803095,9.16737421469407,13.945231887085725,0.6116293805686006,523.9842257856005,131.40377669503198
22.0,2.0,1138.0,1301.0,57.0,291.0,591.0,6.672597885131836,7.073007638036216,0.3266932186327564,8.125897089321363,9.487635183958051,14.272831807978196,0.8090807084127134,648.8485519302543,122.44442828400707
23.0,2.0,650.0,1627.0,36.0,413.0,869.0,6.578469753265381,6.966751033452897,0.29948284568262135,15.795842173149966,9.776325164373901,20.200155492980112,5.311277010105739,920.8744053168214,161.26827139844835
24.0,2.0,1233.0,1600.0,19.0,572.0,981.0,6.51561975479126,7.154110287693838,0.34537196605514164,10.90737405330845,6.014098368034897,13.165606414402305,2.7234343471207025,1275.399902763249,283.7126996824554
25.0,2.0,1189.0,931.0,56.0,546.0,905.0,6.4566473960876465,8.823547856884185,0.4154925761742468,10.694776228499643,16.546067601875844,21.623637333348697,6.757471990300921,1217.427179910374,206.06501345357287
26.0,2.0,1279.0,1567.0,19.0,732.0,1054.0,6.312281131744385,8.804836598194878,0.4118873802733753,9.44623932516208,24.560517109095763,24.759605806249137,12.343345202713323,1632.1551203194026,286.6991491527971
